F:\python projects\simulator\IMG\center_2019_05_02_22_05_27_125.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_27_125.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_27_125.jpg, 0, 1, 0, 30.18992
F:\python projects\simulator\IMG\center_2019_05_02_22_05_27_231.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_27_231.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_27_231.jpg, 0, 1, 0, 30.18991
F:\python projects\simulator\IMG\center_2019_05_02_22_05_27_337.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_27_337.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_27_337.jpg, 0, 1, 0, 30.18991
F:\python projects\simulator\IMG\center_2019_05_02_22_05_27_441.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_27_441.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_27_441.jpg, -0.2822461, 1, 0, 30.17163
F:\python projects\simulator\IMG\center_2019_05_02_22_05_27_544.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_27_544.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_27_544.jpg, -0.03486649, 1, 0, 30.1902
F:\python projects\simulator\IMG\center_2019_05_02_22_05_27_649.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_27_649.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_27_649.jpg, 0, 1, 0, 30.18982
F:\python projects\simulator\IMG\center_2019_05_02_22_05_27_753.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_27_753.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_27_753.jpg, 0, 1, 0, 30.18997
F:\python projects\simulator\IMG\center_2019_05_02_22_05_27_856.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_27_856.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_27_856.jpg, 0, 1, 0, 30.19002
F:\python projects\simulator\IMG\center_2019_05_02_22_05_27_958.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_27_958.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_27_958.jpg, 0, 1, 0, 30.19
F:\python projects\simulator\IMG\center_2019_05_02_22_05_28_094.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_28_094.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_28_094.jpg, 0.1740872, 1, 0, 30.18266
F:\python projects\simulator\IMG\center_2019_05_02_22_05_28_210.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_28_210.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_28_210.jpg, 0, 1, 0, 30.1899
F:\python projects\simulator\IMG\center_2019_05_02_22_05_28_326.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_28_326.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_28_326.jpg, 0, 1, 0, 30.18999
F:\python projects\simulator\IMG\center_2019_05_02_22_05_28_442.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_28_442.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_28_442.jpg, 0, 1, 0, 30.19
F:\python projects\simulator\IMG\center_2019_05_02_22_05_28_556.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_28_556.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_28_556.jpg, 0, 1, 0, 30.19
F:\python projects\simulator\IMG\center_2019_05_02_22_05_28_659.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_28_659.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_28_659.jpg, 0, 1, 0, 30.19
F:\python projects\simulator\IMG\center_2019_05_02_22_05_28_759.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_28_759.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_28_759.jpg, 0, 1, 0, 30.18997
F:\python projects\simulator\IMG\center_2019_05_02_22_05_28_865.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_28_865.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_28_865.jpg, 0, 1, 0, 30.18998
F:\python projects\simulator\IMG\center_2019_05_02_22_05_28_966.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_28_966.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_28_966.jpg, 0, 1, 0, 30.18998
F:\python projects\simulator\IMG\center_2019_05_02_22_05_29_069.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_29_069.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_29_069.jpg, 0, 1, 0, 30.18999
F:\python projects\simulator\IMG\center_2019_05_02_22_05_29_171.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_29_171.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_29_171.jpg, 0, 1, 0, 30.19001
F:\python projects\simulator\IMG\center_2019_05_02_22_05_29_272.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_29_272.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_29_272.jpg, 0, 1, 0, 30.18998
F:\python projects\simulator\IMG\center_2019_05_02_22_05_29_379.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_29_379.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_29_379.jpg, 0, 1, 0, 30.18998
F:\python projects\simulator\IMG\center_2019_05_02_22_05_29_490.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_29_490.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_29_490.jpg, 0, 1, 0, 30.18999
F:\python projects\simulator\IMG\center_2019_05_02_22_05_29_614.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_29_614.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_29_614.jpg, 0, 1, 0, 30.19001
F:\python projects\simulator\IMG\center_2019_05_02_22_05_29_751.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_29_751.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_29_751.jpg, 0, 0.7847317, 0, 30.12508
F:\python projects\simulator\IMG\center_2019_05_02_22_05_29_861.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_29_861.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_29_861.jpg, 0, 0.4512051, 0, 30.07215
F:\python projects\simulator\IMG\center_2019_05_02_22_05_29_967.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_29_967.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_29_967.jpg, 0, 0.134185, 0, 30.22292
F:\python projects\simulator\IMG\center_2019_05_02_22_05_30_070.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_30_070.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_30_070.jpg, 0, 0, 0, 29.33732
F:\python projects\simulator\IMG\center_2019_05_02_22_05_30_175.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_30_175.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_30_175.jpg, 0, 0, 0, 29.24848
F:\python projects\simulator\IMG\center_2019_05_02_22_05_30_280.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_30_280.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_30_280.jpg, 0, 0, 0, 28.91726
F:\python projects\simulator\IMG\center_2019_05_02_22_05_30_384.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_30_384.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_30_384.jpg, -0.2787014, 0, 0, 28.58754
F:\python projects\simulator\IMG\center_2019_05_02_22_05_30_489.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_30_489.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_30_489.jpg, 0, 0, 0, 28.23166
F:\python projects\simulator\IMG\center_2019_05_02_22_05_30_594.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_30_594.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_30_594.jpg, 0, 0, 0, 27.9453
F:\python projects\simulator\IMG\center_2019_05_02_22_05_30_730.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_30_730.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_30_730.jpg, 0, 0, 0, 27.55279
